"gene_id","X22D_3.55","X182A_9.84","X163A_2.2","X156A_4.2","X174A_6.6","X101A_0.73","X162A_2.2","X183A_9.84","X97A_1.1","X175A_6.6","hs_symbol","SYMBOL","PRC2_targ"
"AMEX60DD007535",0.919354838709677,0.901408450704225,0.888888888888889,0.810526315789474,0.8125,0.852631578947368,0.741935483870968,0.807692307692308,0.802083333333333,0.833333333333333,"RPS3","Rps3","All Promoters"
"AMEX60DD007536",0.850746268656716,0.8984375,0.788461538461538,0.8,0.875776397515528,0.933333333333333,0.833333333333333,0.893333333333333,0.861842105263158,0.722222222222222,NA,"AM007536","All Promoters"
"AMEX60DD007537",0.846153846153846,0.68075117370892,0.767123287671233,0.686746987951807,0.818181818181818,0.813333333333333,0.797872340425532,0.675675675675676,0.7125,0.72972972972973,NA,"AM007537","All Promoters"
"AMEX60DD007538",0.130952380952381,0.124087591240876,0.079136690647482,0.117647058823529,0.106382978723404,0.0958904109589041,0.115183246073298,0,0.127659574468085,0.12,NA,"AM007538","All Promoters"
"AMEX60DD007539",0.0232558139534884,0.118279569892473,0.125,0.114285714285714,0.0769230769230769,0.0740740740740741,0.0701754385964912,0,0.0892857142857143,0.05,NA,"AM007539","All Promoters"
"AMEX60DD007540",0.00555555555555556,0.00405679513184584,0,0,0,0.00307692307692308,0,0,0.00816326530612245,0.037037037037037,"TAFA5","Tafa5","All Promoters"
"AMEX60DD007541",0.545454545454545,0.438661710037175,0.54,0.130841121495327,0.348837209302326,0.0543478260869565,0.125490196078431,0.433823529411765,0.178260869565217,0.168224299065421,NA,"AM007541","All Promoters"
"AMEX60DD007543",0.846153846153846,0.901162790697674,0.905660377358491,0.815602836879433,0.912568306010929,0.825910931174089,0.932773109243697,0.863157894736842,0.901840490797546,0.880597014925373,NA,"AM007543","All Promoters"
"AMEX60DD007545",0.926315789473684,0.826175869120654,0.896,0.851219512195122,0.802884615384615,0.897849462365591,0.962837837837838,0.878048780487805,0.929155313351499,0.940119760479042,NA,"AM007545","All Promoters"
"AMEX60DD007546",0.118421052631579,0.185053380782918,0.279220779220779,0.296153846153846,0.375,0.3001443001443,0.383458646616541,0.184210526315789,0.204697986577181,0.446280991735537,NA,"AM007546","All Promoters"
"AMEX60DD007547",0.628252788104089,0.595800524934383,0.567073170731707,0.5625,0.636363636363636,0.634387351778656,0.547169811320755,0.427480916030534,0.491349480968858,0.686274509803922,NA,"AM007547","All Promoters"
"AMEX60DD007548",0.786647314949202,0.773778920308483,0.752136752136752,0.742105263157895,0.851612903225806,0.805714285714286,0.782467532467532,0.73469387755102,0.707241910631741,0.780487804878049,NA,"AM007548","All Promoters"
"AMEX60DD007550",0.0213523131672598,0.0292553191489362,0,0.025,0.0131578947368421,0.023696682464455,0.0238095238095238,0,0.0523415977961433,0.0194174757281553,NA,"AM007550","All Promoters"
"AMEX60DD007551",0.76271186440678,0.831683168316832,1,0.666666666666667,0.867924528301887,0.817307692307692,0.829268292682927,0.666666666666667,0.730434782608696,0.865168539325843,NA,"AM007551","All Promoters"
"AMEX60DD007553",0.129032258064516,0.149606299212598,0.172413793103448,0.138888888888889,1,0.167597765363128,0.0294117647058824,0.131578947368421,0.0714285714285714,0.117647058823529,NA,"AM007553","All Promoters"
"AMEX60DD007554",0.0564516129032258,0.05,0,0.0441176470588235,0.134615384615385,0.0374331550802139,0.0120481927710843,0.0666666666666667,0.0992063492063492,0.213333333333333,NA,"LOC114595149.25","All Promoters"
"AMEX60DD007556",0.869565217391304,0.670212765957447,0.777777777777778,0.714285714285714,0.833333333333333,0.789473684210526,0.692307692307692,0.6875,0.714285714285714,0,NA,"AM007556","All Promoters"
"AMEX60DD007557",0.00721153846153846,0.00569259962049336,0,0.00837988826815642,0.00546448087431694,0.00649350649350649,0.00772200772200772,0.0204081632653061,0.0182926829268293,0.00476190476190476,"CERK","Cerk","All Promoters"
"AMEX60DD007558",0.898089171974522,0.902325581395349,0.897637795275591,0.878504672897196,0.875,0.907473309608541,0.948717948717949,0.921052631578947,0.772,0.905660377358491,NA,"AM007558","All Promoters"
"AMEX60DD007559",0.906810035842294,0.898412698412698,0.902542372881356,0.750636132315522,0.961194029850746,0.849942726231386,0.787769784172662,0.898305084745763,0.860778443113772,0.92156862745098,"DUT","Dut.1","All Promoters"
"AMEX60DD007560",0.861111111111111,0.903846153846154,0.777777777777778,0.684210526315789,0.722222222222222,0.868421052631579,0.727272727272727,0.777777777777778,0.695652173913043,1,NA,"AM007560","All Promoters"
"AMEX60DD007561",0.883211678832117,0.920634920634921,0.964601769911504,0.893617021276596,0.801980198019802,0.834645669291339,0.763636363636364,0.8,0.835051546391753,0.82089552238806,NA,"AM007561","All Promoters"
"AMEX60DD007562",0.668639053254438,0.628099173553719,0.75,0.619047619047619,0.214285714285714,0.333333333333333,0.823529411764706,0.617021276595745,0.620689655172414,0.705882352941177,NA,"AM007562","All Promoters"
"AMEX60DD007563",0.0746268656716418,0.244186046511628,0.207792207792208,0.192307692307692,0.116959064327485,0.0497925311203319,0.120300751879699,0.166666666666667,0.0964912280701754,0,NA,"AM007563","All Promoters"
"AMEX60DD007564",0.00518134715025907,0.00321543408360129,0,0,0,0.00222222222222222,0,0,0.0101419878296146,0.0172413793103448,"GRAMD4","Gramd4","All Promoters"
"AMEX60DD007565",0.0227272727272727,0.051948051948052,0,0.0492957746478873,0.0526315789473684,0.0421052631578947,0.0449438202247191,0.0416666666666667,0.0594059405940594,0.0846153846153846,"BRD1","Brd1","All Promoters"
"AMEX60DD007566",0.862068965517241,0.916349809885932,0.890909090909091,0.982954545454545,0.993865030674847,0.867647058823529,0.952941176470588,1,0.958762886597938,0.98,NA,"AM007566","All Promoters"
"AMEX60DD007567",0,0.00346020761245675,0,0,0.0050761421319797,0.00131233595800525,0,0,0.00294985250737463,0,NA,"AM007567","All Promoters"
"AMEX60DD007568",0.00319488817891374,0.0122324159021407,0,0.00689655172413793,0.00694444444444444,0.0045662100456621,0,0,0.00241545893719807,0.019047619047619,"ZBED4","Zbed4","All Promoters"
"AMEX60DD007569",0.00481927710843374,0,0,0,0,0,0,0,0,0.00392156862745098,"ALG12","Alg12","All Promoters"
"AMEX60DD007570",0.00484261501210654,0,0,0,0,0.00435413642960813,0,0,0,0.00425531914893617,"CRELD2","Creld2","All Promoters"
"AMEX60DD007571",0.672413793103448,0.861538461538462,0.776119402985075,0.786206896551724,0.769230769230769,0.764227642276423,0.918032786885246,1,0.831775700934579,0.698412698412698,NA,"AM007571","All Promoters"
"AMEX60DD007573",0.797619047619048,0.910891089108911,0.843971631205674,0.678899082568807,0.889967637540453,0.8,0.854368932038835,0.75,0.928571428571429,0.958333333333333,NA,"LOC107984745","All Promoters"
"AMEX60DD007574",0.416666666666667,0.272727272727273,0.647058823529412,0.470588235294118,0.759259259259259,0.647058823529412,0.666666666666667,0.8125,0.666666666666667,0.733333333333333,NA,"AM007574","All Promoters"
"AMEX60DD007575",0,0.00232018561484919,0,0,0,0,0.00961538461538462,0,0.00304878048780488,0,"PIM3","Pim3","All Promoters"
"AMEX60DD007577",0.16030534351145,0.333333333333333,0.421052631578947,0.169811320754717,0.346153846153846,0.126373626373626,0.153846153846154,0.368421052631579,0.153846153846154,0.208333333333333,NA,"AM007577","All Promoters"
"AMEX60DD007578",0.425531914893617,0.431578947368421,0.00840336134453781,0.62962962962963,0.354838709677419,0.595454545454545,0.293706293706294,0.824561403508772,0.292168674698795,0.661016949152542,NA,"AM007578","All Promoters"
"AMEX60DD007579",0.691588785046729,0.88,0.793103448275862,0.952380952380952,0.65,0.899159663865546,0.917431192660551,0.818181818181818,0.782945736434108,0.666666666666667,NA,"AM007579","All Promoters"
"AMEX60DD007580",0.733333333333333,0.578947368421053,0.82051282051282,0.758620689655172,0.75,0.581632653061224,0.803921568627451,0.84,0.753086419753086,0.789473684210526,"IL17REL","Il17rel","All Promoters"
"AMEX60DD007582",0.953488372093023,0.942105263157895,0.947368421052632,0.92358803986711,0.963282937365011,0.964125560538117,0.94758064516129,0.899408284023669,0.960159362549801,0.841698841698842,NA,"AM007582","All Promoters"
"AMEX60DD007584",0.158371040723982,0.0641711229946524,0.0825688073394495,0.203125,0.357142857142857,0.099273607748184,0.168421052631579,0.0173913043478261,0.127388535031847,0.196078431372549,"EPYC","Epyc","All Promoters"
"AMEX60DD007585",0.0754716981132075,0.0306748466257669,0.0153846153846154,0.0731707317073171,0,0.0387596899224806,0.103703703703704,0.107142857142857,0,0,"KERA","Kera","All Promoters"
"AMEX60DD007586",0.0564971751412429,0.0887096774193548,0.253731343283582,0.127118644067797,0.189189189189189,0.0958904109589041,0.222222222222222,0.03125,0.0526315789473684,0.0714285714285714,"LUM","Lum","All Promoters"
"AMEX60DD007587",0.915343915343915,0.90625,1,0.862068965517241,0.941176470588235,0.868131868131868,0.972972972972973,0.91304347826087,0.923076923076923,0.909090909090909,"RTL1","Rtl1.11","All Promoters"
"AMEX60DD007588",0.684210526315789,0.833333333333333,0.833333333333333,0.928571428571429,0.941176470588235,0.872340425531915,0.923076923076923,0.916666666666667,0.858974358974359,0.975,NA,"AM007588","All Promoters"
"AMEX60DD007589",0.104477611940299,0.130952380952381,0.0512820512820513,0.857142857142857,0.120967741935484,0.0829015544041451,0.119266055045872,0.135135135135135,0.0576271186440678,0.0782608695652174,"DCN","Dcn","All Promoters"
"AMEX60DD007590",0.415789473684211,0.631578947368421,0.260869565217391,0.525862068965517,0.333333333333333,0.282051282051282,0.454545454545455,0.594936708860759,0.447552447552448,0.327586206896552,NA,"AM007590","All Promoters"
"AMEX60DD007591",0.376237623762376,0.350993377483444,0.265625,0.326923076923077,0.328125,0.246835443037975,0.471698113207547,0.424242424242424,0.449275362318841,0.4,"ASPN","Aspn","All Promoters"
"AMEX60DD007592",0.905759162303665,0.884615384615385,0.962962962962963,0.865671641791045,0.903225806451613,0.929577464788732,0.974025974025974,0.962962962962963,0.900990099009901,0.914893617021277,NA,"ROHU_037419","All Promoters"
"AMEX60DD007593",0.0465116279069767,0.0524691358024691,0,0.0416666666666667,0.0163934426229508,0.0477707006369427,0.0454545454545455,0.0857142857142857,0.0107816711590297,0.0597014925373134,"ZDHHC17","Zdhhc17","All Promoters"
"AMEX60DD007594",0.200980392156863,0.348684210526316,0.358490566037736,0.19047619047619,0.25,0.390374331550802,0.369230769230769,0.380952380952381,0.329787234042553,0.386363636363636,"CSRP2","Csrp2","All Promoters"
"AMEX60DD007595",0.583333333333333,0.723076923076923,0.615384615384615,0.625,0.530612244897959,0.556451612903226,0.461538461538462,0.954545454545455,0.508771929824561,0.6,"E2F7","E2f7","All Promoters"
"AMEX60DD007597",0.941176470588235,0.830065359477124,0.6,0.885714285714286,0.955882352941177,0.826086956521739,1,0.894736842105263,0.909090909090909,0.833333333333333,NA,"AM007597","All Promoters"
"AMEX60DD007598",0,0.0265486725663717,0,0,0.0106382978723404,0,0,0,0.00809716599190283,0,"NAV3","Nav3","All Promoters"
"AMEX60DD007599",0.825396825396825,0.596774193548387,0.784810126582278,0.632911392405063,0.388888888888889,0.571428571428571,0.714285714285714,0.648148148148148,0.817518248175182,0.622448979591837,"PPP1R11","Ppp1r11","All Promoters"
"AMEX60DD007600",0.895652173913044,0.795454545454545,0.967741935483871,0.84375,1,0.871794871794872,0.966666666666667,0.285714285714286,1,0.94,NA,"AM007600","All Promoters"
"AMEX60DD007602",0.487179487179487,0.363636363636364,0.6,0.4,0.456140350877193,0.239130434782609,0.333333333333333,0.416666666666667,0.478260869565217,0.2,"TUBB4B","Tubb4b","All Promoters"
"AMEX60DD007604",0.71875,0.636363636363636,0.425287356321839,0.667924528301887,0.511904761904762,0.55,0.49746192893401,0.690789473684211,0.422222222222222,0.473684210526316,NA,"AM007604","All Promoters"
"AMEX60DD007606",0.80379746835443,0.805,0.789473684210526,0.673469387755102,0.888888888888889,0.782608695652174,0.542857142857143,0.891891891891892,0.746478873239437,0.805825242718447,NA,"AM007606","All Promoters"
"AMEX60DD007607",0.669491525423729,0.655555555555556,0.711340206185567,0.916666666666667,0.827586206896552,0.892561983471074,0.736111111111111,0.8,0.820359281437126,0.933333333333333,NA,"AM007607","All Promoters"
"AMEX60DD007608",0.554285714285714,0.440414507772021,0.424242424242424,0.418181818181818,0.581395348837209,0.397163120567376,0.419753086419753,0.48,0.435294117647059,0.456692913385827,NA,"AM007608","All Promoters"
"AMEX60DD007609",0.8875,0.875968992248062,0.981132075471698,0.891089108910891,0.858638743455497,0.872274143302181,0.919491525423729,0.86734693877551,0.833688699360341,0.87218045112782,NA,"AM007609","All Promoters"
"AMEX60DD007611",0.902325581395349,0.766666666666667,0.75,0.889705882352941,0.873684210526316,0.901734104046243,0.892857142857143,0.894117647058824,0.808,0.783333333333333,NA,"AM007611","All Promoters"
"AMEX60DD007612",0.296296296296296,0.41025641025641,0.0384615384615385,0.266666666666667,0.3,0.176056338028169,0.417910447761194,0.15,0.224806201550388,0.533333333333333,NA,"AM007612","All Promoters"
"AMEX60DD007613",0.529605263157895,0.502923976608187,0.580645161290323,0.409836065573771,0.735294117647059,0.517857142857143,0.588235294117647,0.651162790697674,0.672064777327935,0.75,NA,"AM007613","All Promoters"
"AMEX60DD007614",0.629411764705882,0.764705882352941,0.540540540540541,0.754716981132076,0.693486590038314,0.61328125,0.574324324324324,0.761904761904762,0.686666666666667,0.678571428571429,NA,"AM007614","All Promoters"
"AMEX60DD007617",0.660550458715596,0.288256227758007,0.142857142857143,0.723809523809524,0.51,0.229299363057325,0.302439024390244,0.205882352941176,0.252252252252252,0.5,NA,"AM007617","All Promoters"
"AMEX60DD007618",0.868852459016393,0.903743315508021,0.857142857142857,0.821428571428571,0.833333333333333,0.730769230769231,0.828947368421053,0.879518072289157,0.839506172839506,0.947368421052632,NA,"AM007618","All Promoters"
"AMEX60DD007619",0.884615384615385,0.892682926829268,1,0.658536585365854,0.817567567567568,0.845238095238095,0.91156462585034,0.953488372093023,0.938775510204082,0.75,NA,"AM007619","All Promoters"
"AMEX60DD007620",0.0273972602739726,0.00416666666666667,0,0,0.0454545454545455,0.0256410256410256,0.0303030303030303,0.0229007633587786,0,0,"PAWR","Pawr.1","All Promoters"
"AMEX60DD007621",0.909531502423263,0.903597122302158,0.914590747330961,0.920374707259953,0.936231884057971,0.934703748488513,0.931263858093126,0.872521246458923,0.925426136363636,0.861290322580645,NA,"LOC113837993.6","All Promoters"
"AMEX60DD007622",0.872875092387288,0.946116165150455,0.825,0.921985815602837,0.919315403422983,0.96054114994363,0.853403141361257,0.925233644859813,0.92156862745098,0.93359375,NA,"LOC116043362.6","All Promoters"
"AMEX60DD007625",0,0,0,0,0,0,0,0,0,0,"PPP1R12A","Ppp1r12a.1","All Promoters"
"AMEX60DD007626",0.806122448979592,0.821989528795812,0,0.902777777777778,0.714285714285714,0.733333333333333,1,0.916666666666667,0.727272727272727,0.666666666666667,"ATP2C1","Atp2c1","All Promoters"
"AMEX60DD007627",0.368421052631579,0.360406091370558,0.220338983050847,0.470588235294118,0.314606741573034,0.364779874213836,0.196428571428571,0.56,0.461538461538462,0.259259259259259,"RPS16","Rps16","All Promoters"
"AMEX60DD007628",0.886075949367089,0.939461883408072,1,0.831081081081081,0.950310559006211,0.973684210526316,0.986301369863014,0.966386554621849,0.92814371257485,1,NA,"AM007628","All Promoters"
"AMEX60DD007630",0.944444444444444,0.613559322033898,0.926829268292683,0.786821705426357,0.911111111111111,0.915989159891599,0.898089171974522,0.8,0.876494023904382,0.934426229508197,NA,"AM007630","All Promoters"
"AMEX60DD007632",0.893333333333333,0.873536299765808,0.934210526315789,0.950166112956811,0.931237721021611,0.918200408997955,0.941666666666667,0.868421052631579,0.867875647668394,0.902439024390244,NA,"AM007632","All Promoters"
"AMEX60DD007633",0.453703703703704,0.554545454545455,0.301587301587302,0.378787878787879,0.45679012345679,0.32,0.511627906976744,0.605263157894737,0.509433962264151,0.479166666666667,"PTPRQ","Ptprq","All Promoters"
"AMEX60DD007635",0.714285714285714,0.727272727272727,0.7,0.709677419354839,0.671875,0.678260869565217,0.612903225806452,0.65,0.689320388349515,0.769230769230769,"PTPRQ","Ptprq.2","All Promoters"
"AMEX60DD007636",0.856164383561644,0.868544600938967,1,0.875,0.901639344262295,0.863636363636364,0.810810810810811,0.833333333333333,0.853658536585366,0.872340425531915,NA,"AM007636","All Promoters"
"AMEX60DD007637",0.726114649681529,0.566176470588235,0.794871794871795,0.663366336633663,0.55,0.615384615384615,0.623376623376623,0.8125,0.6640625,0.583333333333333,NA,"AM007637","All Promoters"
"AMEX60DD007638",0.850746268656716,0.805825242718447,0.848837209302326,0.810526315789474,0.859375,0.75,0.883495145631068,0.666666666666667,0.794871794871795,0.882352941176471,NA,"AM007638","All Promoters"
"AMEX60DD007639",0.602484472049689,0.227272727272727,0.395833333333333,0.349397590361446,0.538461538461538,0.265402843601896,0.253012048192771,0.384615384615385,0.40495867768595,0.363636363636364,NA,"AM007639","All Promoters"
"AMEX60DD007640",0.765957446808511,0.784615384615385,0.875,0.931034482758621,0.921052631578947,0.695652173913043,0.785714285714286,0.928571428571429,0.853658536585366,0,NA,"AM007640","All Promoters"
"AMEX60DD007641",0.636363636363636,0.64244741873805,0.7125,0.648936170212766,0.601769911504425,0.537530266343826,0.615942028985507,0.727272727272727,0.661818181818182,0.111111111111111,NA,"AM007641","All Promoters"
"AMEX60DD007643",0.211864406779661,0.0645161290322581,0.177777777777778,0.211267605633803,0.125,0.174603174603175,0.114942528735632,0.297142857142857,0.208333333333333,0.176470588235294,"MYF6","Myf6.1","PRC2 Target"
"AMEX60DD007644",0.231003039513678,0.210332103321033,0.0945945945945946,0.205128205128205,0.376,0.0498392282958199,0.0588235294117647,0.0666666666666667,0.0431818181818182,0.133757961783439,"MYF5","Myf5","All Promoters"
"AMEX60DD007647",0.8625,0.866666666666667,0.85,0.889733840304182,0.902684563758389,0.759825327510917,0.911764705882353,0.794444444444444,0.851351351351351,0.766871165644172,NA,"AM007647","All Promoters"
"AMEX60DD007648",0.0212765957446809,0.0210084033613445,0.0194174757281553,0.0327868852459016,0,0.0133333333333333,0.0136363636363636,0,0.028436018957346,0,"ACSS3","Acss3","All Promoters"
"AMEX60DD007649",0.847328244274809,0.777777777777778,0.909090909090909,0.682539682539683,0.688172043010753,0.735537190082645,0.678571428571429,0.815789473684211,0.734375,0.847826086956522,NA,"AM007649","All Promoters"
"AMEX60DD007651",0.820754716981132,0.780487804878049,0.768115942028985,0.88,0.958333333333333,0.817647058823529,0.705882352941177,0.844444444444444,0.818181818181818,0.933333333333333,"CCDC102A","Ccdc102a","All Promoters"
"AMEX60DD007652",0.865853658536585,0.814159292035398,0.894736842105263,0.966666666666667,0.6,0.91025641025641,0.842105263157895,0.307692307692308,0.871559633027523,0.845070422535211,NA,"AM007652","All Promoters"
"AMEX60DD007654",0,0.0051413881748072,0,0,0,0,0.00444444444444444,0.0217391304347826,0,0,"PPFIA2","Ppfia2.1","All Promoters"
"AMEX60DD007655",0,0.00218340611353712,0.00909090909090909,0.0158730158730159,0,0.0023094688221709,0,0.00549450549450549,0,0,NA,"AM007655","All Promoters"
"AMEX60DD007656",0.842592592592593,0.742424242424242,0.727272727272727,0.948717948717949,1,0.904761904761905,0.9,1,0.909090909090909,0.9375,"ANK1","Ank1.4","All Promoters"
"AMEX60DD007658",0.766666666666667,0.717171717171717,0.956521739130435,0.685714285714286,0.719298245614035,0.901960784313726,0.955555555555556,0.653846153846154,0.897959183673469,0.96,NA,"AM007658","All Promoters"
"AMEX60DD007659",0.591240875912409,0.0692640692640693,0.123076923076923,0.0144927536231884,0.099009900990099,0.0630630630630631,0.0571428571428571,0.018018018018018,0.0520833333333333,0,NA,"AM007659","All Promoters"
"AMEX60DD007660",0,0,0,0,0,0.00323624595469256,0,0,0.00442477876106195,0,"CCDC59","Ccdc59","All Promoters"
"AMEX60DD007661",0.923076923076923,0.89010989010989,1,0.733333333333333,0.842105263157895,0.75,0.882608695652174,0.928571428571429,0.932330827067669,0.977777777777778,NA,"AM007661","All Promoters"
"AMEX60DD007662",0,0,0,0,0.00490196078431373,0.00467289719626168,0,0,0,0,NA,"AM007662","All Promoters"
"AMEX60DD007663",0.829493087557604,0.702127659574468,0.685185185185185,0.732954545454545,0.801724137931034,0.76219512195122,0.701923076923077,0.648648648648649,0.774193548387097,0.8,"METTL25","Mettl25","All Promoters"
"AMEX60DD007664",0.205479452054795,0.333333333333333,0.307692307692308,0.30188679245283,0.391304347826087,0.328571428571429,0.5,0.333333333333333,0.30327868852459,0.384615384615385,NA,"AM007664","All Promoters"
"AMEX60DD007665",0.72,0.808,0.88695652173913,0.764705882352941,0.865384615384615,0.649819494584838,0.873563218390805,0.888888888888889,0.890243902439024,0.817307692307692,NA,"AM007665","All Promoters"
"AMEX60DD007667",0.984962406015038,0.811320754716981,0.5,0.861538461538462,0.918604651162791,0.933333333333333,0.905109489051095,0.951612903225806,0.92,0.973684210526316,NA,"AM007667","All Promoters"
"AMEX60DD007672",0.309090909090909,0.526627218934911,0.392857142857143,0.631578947368421,0.483333333333333,0.149377593360996,0.0657894736842105,0.666666666666667,0.551470588235294,0.3875,NA,"AM007672","All Promoters"
"AMEX60DD007673",0.351351351351351,0.460674157303371,0.481481481481481,0.439024390243902,0.538461538461538,0.464285714285714,0.19047619047619,0.333333333333333,0.434782608695652,0.166666666666667,NA,"AM007673","All Promoters"
"AMEX60DD007674",0.910931174089069,0.923245614035088,0.880794701986755,0.839762611275964,0.825641025641026,0.865724381625442,0.911764705882353,0.86046511627907,0.852459016393443,0.974789915966387,NA,"AM007674","All Promoters"
"AMEX60DD007675",0.929663608562691,0.976878612716763,0.806122448979592,0.955445544554455,0.795321637426901,0.947368421052632,1,1,0.887931034482759,0.961538461538462,NA,"AM007675","All Promoters"
"AMEX60DD007679",0.205128205128205,0.368421052631579,0.0909090909090909,0.441441441441441,0.133333333333333,0.236686390532544,0.333333333333333,0.288888888888889,0.279411764705882,0.16,NA,"AM007679","All Promoters"
"AMEX60DD007680",0.4,0.41025641025641,0.266666666666667,0.178571428571429,0.285714285714286,0.280373831775701,0.233333333333333,0.3,0.351851851851852,0.358974358974359,NA,"AM007680","All Promoters"
"AMEX60DD007681",0.00675675675675676,0.00691244239631336,0,0,0.0193548387096774,0.0109289617486339,0,0,0,0.00806451612903226,"NTS","Nts","All Promoters"
"AMEX60DD007682",0.107594936708861,0.100334448160535,0.103448275862069,0.125,0.032967032967033,0.107734806629834,0.153061224489796,0.171875,0.0621761658031088,0.05,"RASSF9","Rassf9","All Promoters"
"AMEX60DD007683",0.893063583815029,0.812169312169312,0.889261744966443,0.73992673992674,0.85663082437276,0.816120906801008,0.88768115942029,0.810526315789474,0.838492597577389,0.885245901639344,NA,"AM007683","All Promoters"
"AMEX60DD007684",0.194174757281553,0.107142857142857,0.128205128205128,0.112903225806452,0.156862745098039,0.153846153846154,0.1625,0.230769230769231,0.107142857142857,0.152777777777778,NA,"AM007684","All Promoters"
"AMEX60DD007685",0.91254752851711,0.923220973782772,0.6,0.98501872659176,0.80952380952381,0.93848167539267,0.849462365591398,0.925373134328358,0.789473684210526,0.916666666666667,NA,"LOC116043362.7","All Promoters"
"AMEX60DD007687",0.953125,0.967032967032967,0.928571428571429,0.955223880597015,0.963636363636364,0.920792079207921,0.942028985507246,0.945054945054945,0.951219512195122,0.982758620689655,NA,"OJAV_G00236990.8","All Promoters"
"AMEX60DD007688",0.0444444444444444,0.020979020979021,0.0238095238095238,0.0697674418604651,0.0303030303030303,0.0307692307692308,0,0.0674157303370786,0.0225563909774436,0,NA,"AM007688","All Promoters"
"AMEX60DD007689",0.884057971014493,0.955555555555556,0.9,0.85,1,0.759615384615385,0.825581395348837,0.833333333333333,0.783132530120482,0.764705882352941,NA,"AM007689","All Promoters"
"AMEX60DD007690",0.907407407407407,0.862275449101796,0.896341463414634,0.845070422535211,0.647058823529412,0.838983050847458,0.90625,0.914285714285714,0.922535211267606,0.9,NA,"AM007690","All Promoters"
"AMEX60DD007692",0.214876033057851,0.208955223880597,0.0769230769230769,0.227272727272727,0.157894736842105,0.159340659340659,0.119047619047619,0.333333333333333,0.410714285714286,0.255813953488372,NA,"AM007692","All Promoters"
"AMEX60DD007693",0.223880597014925,0.12639405204461,0,0.232876712328767,0.176923076923077,0.13768115942029,0.207317073170732,0.192307692307692,0.0866141732283465,0.157894736842105,NA,"AM007693","All Promoters"
"AMEX60DD007698",0.8,0.689189189189189,0.684210526315789,0.6875,0.929824561403509,0.615384615384615,0.788235294117647,0.375,0.692307692307692,0.75,NA,"AM007698","All Promoters"
"AMEX60DD007699",0.562753036437247,0.487951807228916,0.5,0.561797752808989,0.504065040650406,0.507042253521127,0.931034482758621,0.270833333333333,0.542168674698795,0.344827586206897,NA,"AM007699","All Promoters"
"AMEX60DD007700",0.8,0.867158671586716,0.727272727272727,0.836734693877551,0.752212389380531,0.723484848484849,0.880281690140845,0.747252747252747,0.80327868852459,0.826086956521739,NA,"AM007700","All Promoters"
"AMEX60DD007701",0.614906832298137,0.736,0.538461538461538,0.840909090909091,0.912280701754386,0.647058823529412,0.534591194968553,0.675,0.662790697674419,1,NA,"AM007701","All Promoters"
"AMEX60DD007702",0.774869109947644,0.8,0.636363636363636,0.636363636363636,0.688888888888889,0.75,0.710843373493976,0.716981132075472,0.805031446540881,0.627906976744186,NA,"AM007702","All Promoters"
"AMEX60DD007703",0.782608695652174,0.461538461538462,0.829268292682927,0.735294117647059,0.894736842105263,0.779069767441861,0.9375,0.9,0.761904761904762,0.8,NA,"AM007703","All Promoters"
"AMEX60DD007705",0.866503153468816,0.866710439921208,0.826568265682657,0.814351851851852,0.847116052814454,0.840308696942713,0.848974518334369,0.849417637271215,0.847336065573771,0.843225806451613,NA,"AM007705","All Promoters"
"AMEX60DD007706",0.838675589996478,0.85069782538137,0.84020618556701,0.821801891488303,0.818181818181818,0.832956381260097,0.850914205344585,0.818904593639576,0.856096784463547,0.829268292682927,NA,"AM007706","All Promoters"
"AMEX60DD007707",0.625592417061611,0.699275362318841,0.702380952380952,0.818181818181818,0.524017467248908,0.699453551912568,0.693333333333333,0.722689075630252,0.700460829493088,0.633333333333333,NA,"AM007707","All Promoters"
"AMEX60DD007708",0.674418604651163,0.6,0.662650602409639,0.493333333333333,0.627450980392157,0.723618090452261,0.653846153846154,0.54,0.528735632183908,0.691358024691358,NA,"DPX16_13477","All Promoters"
"AMEX60DD007710",0.532608695652174,1,0.6,0.588235294117647,0.666666666666667,0.636363636363636,0.590909090909091,0.64,0.771929824561403,0.653846153846154,NA,"AM007710","All Promoters"
"AMEX60DD007711",0.0728476821192053,0.0718232044198895,0.185185185185185,0.0227272727272727,0.1875,0.0315315315315315,0.107142857142857,0.0943396226415094,0.0625,0.0740740740740741,NA,"C9H12ORF50","All Promoters"
"AMEX60DD007712",0.968354430379747,0.921725239616613,0.961722488038278,0.699300699300699,0.96551724137931,0.937837837837838,0.950819672131147,0.945652173913043,0.942105263157895,0.870588235294118,NA,"AM007712","All Promoters"
"AMEX60DD007713",0,0.00784313725490196,0,0.010752688172043,0.0103092783505155,0.00662251655629139,0.00555555555555556,0.0135135135135135,0.0078125,0.018018018018018,NA,"C1H12ORF29","All Promoters"
"AMEX60DD007714",0.691176470588235,0.606741573033708,0.0681818181818182,0.642857142857143,0.294964028776978,0.397932816537468,0.184986595174263,0.434389140271493,0.093167701863354,0.125,NA,"AM007714","All Promoters"
"AMEX60DD007715",0.761904761904762,0.676470588235294,0.571428571428571,0.866666666666667,1,0.846153846153846,0.818181818181818,0,0.666666666666667,0.833333333333333,"CEP290","Cep290","All Promoters"
